x	y	clickSelects	showSelected1
25.2	0.250000000000018	1995.08493150685	13-9
21.5	1.55000000000001	1995.08493150685	14-1
24.7	-0.0999999999999837	1995.08493150685	14-10
25.6	-0.616666666666664	1995.08493150685	14-11
27.9	0.100000000000005	1995.08493150685	14-12
24.7	0.350000000000023	1995.08493150685	14-13
27	0.783333333333349	1995.08493150685	14-14
27	0.933333333333355	1995.08493150685	14-15
26.5	0.500000000000028	1995.08493150685	14-16
26.5	0.716666666666686	1995.08493150685	14-17
24.7	0.366666666666685	1995.08493150685	14-18
23.4	0.133333333333344	1995.08493150685	14-19
21.9	0.916666666666657	1995.08493150685	14-2
18.6	-1.05000000000001	1995.08493150685	14-20
16.7	-1.16666666666665	1995.08493150685	14-21
18.1	-0.25	1995.08493150685	14-22
6.89999999999998	-2.4	1995.08493150685	14-23
1.89999999999998	-3.08333333333333	1995.08493150685	14-24
23.8	1.31666666666665	1995.08493150685	14-3
25.6	1.31666666666666	1995.08493150685	14-4
24.7	0.450000000000017	1995.08493150685	14-5
24.7	-0.083333333333325	1995.08493150685	14-6
24.3	0.333333333333314	1995.08493150685	14-7
22.4	-0.633333333333336	1995.08493150685	14-8
22.4	-0.483333333333338	1995.08493150685	14-9
21	0.783333333333349	1995.08493150685	15-1
19.1	0.749999999999989	1995.08493150685	15-10
25.6	1.21666666666666	1995.08493150685	15-11
25.2	-0.366666666666657	1995.08493150685	15-12
25.6	0.733333333333331	1995.08493150685	15-13
27	1.00000000000002	1995.08493150685	15-14
27	1.15000000000002	1995.08493150685	15-15
27	0.850000000000023	1995.08493150685	15-16
25.6	0.216666666666658	1995.08493150685	15-17
23.4	-0.183333333333326	1995.08493150685	15-18
22.9	0.149999999999995	1995.08493150685	15-19
22.4	0.783333333333321	1995.08493150685	15-2
21.9	-0.266666666666669	1995.08493150685	15-20
22.9	0.25	1995.08493150685	15-21
21.9	0.133333333333326	1995.08493150685	15-22
8.5	-2.16666666666664	1995.08493150685	15-23
3	-3.16666666666665	1995.08493150685	15-24
23.8	1.13333333333331	1995.08493150685	15-3
24.3	0.966666666666651	1995.08493150685	15-4
20.5	0.150000000000016	1995.08493150685	15-5
22.4	-0.216666666666669	1995.08493150685	15-6
17.1	-0.516666666666669	1995.08493150685	15-7
13.7	0.78333333333334	1995.08493150685	15-8
14.7	1.46666666666668	1995.08493150685	15-9
21.5	0.750000000000018	1995.08493150685	16-1
21.9	3.29999999999999	1995.08493150685	16-10
20.1	2.54999999999998	1995.08493150685	16-11
21.5	1.86666666666669	1995.08493150685	16-12
24.7	0.666666666666686	1995.08493150685	16-13
27.4	1.33333333333334	1995.08493150685	16-14
27	1.06666666666669	1995.08493150685	16-15
27	1.08333333333335	1995.08493150685	16-16
26.1	0.466666666666651	1995.08493150685	16-17
23.4	-0.183333333333326	1995.08493150685	16-18
24.3	0.766666666666652	1995.08493150685	16-19
23.4	1.21666666666666	1995.08493150685	16-2
22.4	-0.100000000000005	1995.08493150685	16-20
21.5	-0.0499999999999936	1995.08493150685	16-21
21.9	0.133333333333326	1995.08493150685	16-22
19.1	0.333333333333332	1995.08493150685	16-23
9.09999999999997	-0.150000000000006	1995.08493150685	16-24
23.4	0.75	1995.08493150685	16-3
18.1	-1.21666666666668	1995.08493150685	16-4
10.1	0.0166666666666515	1995.08493150685	16-5
11.1	-1.46666666666668	1995.08493150685	16-6
16.2	-0.466666666666658	1995.08493150685	16-7
20.1	0.149999999999988	1995.08493150685	16-8
22.9	2.08333333333333	1995.08493150685	16-9
22.9	1.18333333333333	1995.08493150685	17-1
24.7	1.51666666666667	1995.08493150685	17-10
25.6	3.83333333333333	1995.08493150685	17-11
22.4	1.95000000000001	1995.08493150685	17-12
27.9	1.3	1995.08493150685	17-13
26.5	0.716666666666697	1995.08493150685	17-14
27	1.45000000000002	1995.08493150685	17-15
27	1.00000000000002	1995.08493150685	17-16
24.7	-0.183333333333319	1995.08493150685	17-17
25.2	0.683333333333355	1995.08493150685	17-18
24.3	0.766666666666652	1995.08493150685	17-19
23.8	1.23333333333331	1995.08493150685	17-2
22.4	0.149999999999995	1995.08493150685	17-20
20.5	-0.183333333333319	1995.08493150685	17-21
19.6	-0.550000000000011	1995.08493150685	17-22
18.1	-1.31666666666667	1995.08493150685	17-23
18.1	-0.333333333333332	1995.08493150685	17-24
22.9	1.34999999999999	1995.08493150685	17-3
9.59999999999997	1.78333333333333	1995.08493150685	17-4
16.2	-1.03333333333332	1995.08493150685	17-5
17.1	-1.71666666666667	1995.08493150685	17-6
19.6	-1.40000000000002	1995.08493150685	17-7
20.5	-1.09999999999998	1995.08493150685	17-8
22.4	0.299999999999994	1995.08493150685	17-9
23.8	-0.0666666666666806	1995.08493150685	18-1
22.9	0.866666666666664	1995.08493150685	18-10
27.4	1.41666666666667	1995.08493150685	18-11
25.6	1.74999999999998	1995.08493150685	18-12
24.3	1.64999999999998	1995.08493150685	18-13
26.5	0.716666666666686	1995.08493150685	18-14
27	1.23333333333335	1995.08493150685	18-15
27	1.15000000000002	1995.08493150685	18-16
22.9	-0.300000000000001	1995.08493150685	18-17
25.2	0.550000000000022	1995.08493150685	18-18
24.3	0.533333333333314	1995.08493150685	18-19
21	-0.949999999999978	1995.08493150685	18-2
22.4	0.299999999999994	1995.08493150685	18-20
20.5	0.0500000000000114	1995.08493150685	18-21
18.1	-1.08333333333333	1995.08493150685	18-22
16.7	-1.16666666666665	1995.08493150685	18-23
16.2	-1.59999999999998	1995.08493150685	18-24
16.2	2.11666666666667	1995.08493150685	18-3
10.1	1.14999999999999	1995.08493150685	18-4
18.1	-1.05	1995.08493150685	18-5
19.1	-0.900000000000006	1995.08493150685	18-6
20.1	-0.766666666666691	1995.08493150685	18-7
21.5	0.350000000000005	1995.08493150685	18-8
21.9	0.516666666666662	1995.08493150685	18-9
19.6	-2.10000000000001	1995.08493150685	19-1
21.9	0.266666666666662	1995.08493150685	19-10
25.6	1.18333333333333	1995.08493150685	19-11
30.1	1.18333333333332	1995.08493150685	19-12
26.5	1.50000000000002	1995.08493150685	19-13
25.2	0.916666666666675	1995.08493150685	19-14
26.5	0.650000000000016	1995.08493150685	19-15
27	1.15000000000002	1995.08493150685	19-16
25.2	0.616666666666685	1995.08493150685	19-17
26.1	1.21666666666666	1995.08493150685	19-18
24.3	0.466666666666651	1995.08493150685	19-19
16.2	1.30000000000001	1995.08493150685	19-2
22.9	0.483333333333331	1995.08493150685	19-20
20.5	0.0500000000000114	1995.08493150685	19-21
18.1	-0.666666666666668	1995.08493150685	19-22
16.7	-0.766666666666652	1995.08493150685	19-23
16.2	-1.59999999999998	1995.08493150685	19-24
11.6	2.58333333333332	1995.08493150685	19-3
19.6	-0.683333333333348	1995.08493150685	19-4
17.6	-2.91666666666668	1995.08493150685	19-5
18.6	-1.21666666666668	1995.08493150685	19-6
21	-0.233333333333331	1995.08493150685	19-7
22.4	0.916666666666657	1995.08493150685	19-8
22.4	0.783333333333331	1995.08493150685	19-9
24.7	0.500000000000018	1995.08493150685	2-1
26.1	0.549999999999994	1995.08493150685	2-10
26.1	0.399999999999995	1995.08493150685	2-11
27	0.683333333333355	1995.08493150685	2-12
27.9	1.21666666666667	1995.08493150685	2-13
28.3	1.84999999999998	1995.08493150685	2-14
27.4	1.84999999999999	1995.08493150685	2-15
27	2.05000000000003	1995.08493150685	2-16
25.6	1.79999999999999	1995.08493150685	2-17
24.3	1.64999999999998	1995.08493150685	2-18
22.4	0.849999999999994	1995.08493150685	2-19
24.7	0.366666666666685	1995.08493150685	2-2
21	0.783333333333349	1995.08493150685	2-20
17.6	-0.866666666666674	1995.08493150685	2-21
16.7	0.383333333333344	1995.08493150685	2-22
13.7	0.616666666666674	1995.08493150685	2-23
5.79999999999996	1.11666666666665	1995.08493150685	2-24
24.7	0.583333333333354	1995.08493150685	2-3
25.2	0.483333333333349	1995.08493150685	2-4
25.6	0.666666666666657	1995.08493150685	2-5
26.5	1.08333333333336	1995.08493150685	2-6
26.1	0.549999999999994	1995.08493150685	2-7
25.2	0.0166666666666906	1995.08493150685	2-8
25.2	0.383333333333354	1995.08493150685	2-9
17.1	0.666666666666657	1995.08493150685	20-1
23.8	1.53333333333331	1995.08493150685	20-10
24.3	1.34999999999998	1995.08493150685	20-11
27.4	0.716666666666669	1995.08493150685	20-12
29.7	1.16666666666667	1995.08493150685	20-13
26.1	0.849999999999994	1995.08493150685	20-14
27	1.23333333333335	1995.08493150685	20-15
26.5	0.816666666666691	1995.08493150685	20-16
25.2	0.616666666666685	1995.08493150685	20-17
26.1	1.51666666666667	1995.08493150685	20-18
24.7	0.950000000000006	1995.08493150685	20-19
16.2	1.30000000000001	1995.08493150685	20-2
22.9	0.483333333333331	1995.08493150685	20-20
20.5	-0.266666666666662	1995.08493150685	20-21
19.1	0.166666666666668	1995.08493150685	20-22
16.7	-0.766666666666652	1995.08493150685	20-23
15.7	-1.29999999999999	1995.08493150685	20-24
16.7	-1.01666666666665	1995.08493150685	20-3
21.9	-1.63333333333334	1995.08493150685	20-4
18.6	-1.76666666666668	1995.08493150685	20-5
19.6	-1.16666666666669	1995.08493150685	20-6
21	0.166666666666675	1995.08493150685	20-7
22.9	0.800000000000001	1995.08493150685	20-8
24.3	1.39999999999998	1995.08493150685	20-9
23.4	-1.83333333333333	1995.08493150685	21-1
23.8	1.46666666666665	1995.08493150685	21-10
21	1.03333333333335	1995.08493150685	21-11
23.4	1.31666666666666	1995.08493150685	21-12
29.2	2.18333333333335	1995.08493150685	21-13
26.1	0.916666666666657	1995.08493150685	21-14
26.5	0.650000000000016	1995.08493150685	21-15
27	1.21666666666669	1995.08493150685	21-16
26.1	1.21666666666666	1995.08493150685	21-17
26.1	1.53333333333333	1995.08493150685	21-18
25.2	1.45000000000001	1995.08493150685	21-19
16.7	-1.73333333333333	1995.08493150685	21-2
22.9	0.5	1995.08493150685	21-20
20.5	0.133333333333344	1995.08493150685	21-21
18.6	-0.416666666666668	1995.08493150685	21-22
17.1	-0.433333333333337	1995.08493150685	21-23
16.2	-0.633333333333326	1995.08493150685	21-24
20.5	-1.74999999999998	1995.08493150685	21-3
20.5	-1.04999999999999	1995.08493150685	21-4
17.6	-2.03333333333335	1995.08493150685	21-5
19.1	-1.90000000000002	1995.08493150685	21-6
20.1	-0.833333333333354	1995.08493150685	21-7
22.4	0.149999999999995	1995.08493150685	21-8
24.7	1.68333333333334	1995.08493150685	21-9
27	-1.31666666666665	1995.08493150685	22-1
24.7	1.38333333333334	1995.08493150685	22-10
27	2.15000000000002	1995.08493150685	22-11
22.4	1.5	1995.08493150685	22-12
24.3	1.34999999999998	1995.08493150685	22-13
26.5	0.600000000000023	1995.08493150685	22-14
27	1.15000000000002	1995.08493150685	22-15
26.5	1.03333333333334	1995.08493150685	22-16
26.1	1.08333333333333	1995.08493150685	22-17
26.1	1.59999999999999	1995.08493150685	22-18
24.7	1.20000000000001	1995.08493150685	22-19
24.3	-0.416666666666686	1995.08493150685	22-2
22.9	0.733333333333331	1995.08493150685	22-20
20.5	0.133333333333344	1995.08493150685	22-21
18.6	-0.333333333333332	1995.08493150685	22-22
16.7	-0.683333333333319	1995.08493150685	22-23
16.7	0.0333333333333421	1995.08493150685	22-24
21	-1.48333333333331	1995.08493150685	22-3
18.1	-1.76666666666668	1995.08493150685	22-4
18.1	-1.93333333333336	1995.08493150685	22-5
19.1	-1.75000000000002	1995.08493150685	22-6
19.1	-1.26666666666668	1995.08493150685	22-7
21.5	-0.349999999999984	1995.08493150685	22-8
22.9	0.566666666666652	1995.08493150685	22-9
25.6	-0.616666666666685	1995.08493150685	23-1
21	1.06581410364015e-14	1995.08493150685	23-10
22.9	0.25	1995.08493150685	23-11
21.9	0.849999999999994	1995.08493150685	23-12
25.2	0.916666666666686	1995.08493150685	23-13
26.5	0.600000000000023	1995.08493150685	23-14
27	1.21666666666668	1995.08493150685	23-15
26.5	1.26666666666668	1995.08493150685	23-16
26.1	1.13333333333334	1995.08493150685	23-17
25.6	1.34999999999999	1995.08493150685	23-18
24.3	0.883333333333315	1995.08493150685	23-19
22.9	-1.88333333333333	1995.08493150685	23-2
22.9	0.733333333333331	1995.08493150685	23-20
20.5	-0.249999999999989	1995.08493150685	23-21
18.6	-0.333333333333332	1995.08493150685	23-22
17.1	-0.200000000000006	1995.08493150685	23-23
16.7	0.433333333333337	1995.08493150685	23-24
22.9	-0.966666666666669	1995.08493150685	23-3
19.6	-1.41666666666668	1995.08493150685	23-4
18.1	-1.93333333333336	1995.08493150685	23-5
18.1	-2.48333333333335	1995.08493150685	23-6
19.1	-1.66666666666668	1995.08493150685	23-7
19.6	-1.56666666666668	1995.08493150685	23-8
20.5	-0.966666666666651	1995.08493150685	23-9
22.9	-0.916666666666668	1995.08493150685	24-1
19.1	-0.950000000000006	1995.08493150685	24-10
19.6	-0.366666666666685	1995.08493150685	24-11
24.3	0.466666666666651	1995.08493150685	24-12
26.5	0.583333333333354	1995.08493150685	24-13
26.5	0.500000000000018	1995.08493150685	24-14
26.1	0.999999999999989	1995.08493150685	24-15
26.1	0.933333333333319	1995.08493150685	24-16
26.5	1.70000000000003	1995.08493150685	24-17
24.7	0.883333333333344	1995.08493150685	24-18
23.8	0.699999999999978	1995.08493150685	24-19
25.6	-0.166666666666668	1995.08493150685	24-2
22.9	0.949999999999989	1995.08493150685	24-20
21	0.600000000000023	1995.08493150685	24-21
18.1	-0.650000000000006	1995.08493150685	24-22
17.6	0.133333333333326	1995.08493150685	24-23
16.7	0.433333333333337	1995.08493150685	24-24
23.4	-1.10000000000001	1995.08493150685	24-3
18.6	-2.23333333333335	1995.08493150685	24-4
17.6	-2.36666666666667	1995.08493150685	24-5
18.1	-2.18333333333336	1995.08493150685	24-6
17.6	-2.76666666666669	1995.08493150685	24-7
18.6	-2.00000000000002	1995.08493150685	24-8
20.1	-1.68333333333336	1995.08493150685	24-9
24.3	0.316666666666652	1995.08493150685	3-1
25.6	0.0499999999999936	1995.08493150685	3-10
26.5	0.600000000000012	1995.08493150685	3-11
26.5	-0.0166666666666515	1995.08493150685	3-12
27.4	0.633333333333336	1995.08493150685	3-13
27.9	1.08333333333333	1995.08493150685	3-14
27.4	1.48333333333333	1995.08493150685	3-15
27.9	2.33333333333333	1995.08493150685	3-16
26.1	1.66666666666667	1995.08493150685	3-17
24.3	1.01666666666664	1995.08493150685	3-18
23.4	1.34999999999999	1995.08493150685	3-19
24.3	0.466666666666651	1995.08493150685	3-2
16.2	-1.93333333333333	1995.08493150685	3-20
17.6	-0.866666666666674	1995.08493150685	3-21
12.7	-0.21666666666666	1995.08493150685	3-22
8	0.566666666666691	1995.08493150685	3-23
5.79999999999996	1.11666666666665	1995.08493150685	3-24
24.3	0.48333333333332	1995.08493150685	3-3
24.7	0.500000000000018	1995.08493150685	3-4
25.6	0.733333333333331	1995.08493150685	3-5
26.1	0.916666666666668	1995.08493150685	3-6
25.6	0.0333333333333421	1995.08493150685	3-7
25.6	0.199999999999999	1995.08493150685	3-8
25.6	0.583333333333325	1995.08493150685	3-9
23.8	0.366666666666657	1995.08493150685	4-1
25.6	0.133333333333326	1995.08493150685	4-10
26.1	-0.133333333333344	1995.08493150685	4-11
26.5	0.050000000000022	1995.08493150685	4-12
27.9	0.983333333333338	1995.08493150685	4-13
28.3	1.33333333333331	1995.08493150685	4-14
28.3	1.78333333333332	1995.08493150685	4-15
29.2	2.60000000000001	1995.08493150685	4-16
26.5	1.70000000000003	1995.08493150685	4-17
25.2	1.70000000000001	1995.08493150685	4-18
16.2	-1.26666666666666	1995.08493150685	4-19
24.3	0.799999999999983	1995.08493150685	4-2
16.2	-1.93333333333333	1995.08493150685	4-20
12.7	-1.26666666666665	1995.08493150685	4-21
12.1	0.116666666666655	1995.08493150685	4-22
8.5	0.833333333333343	1995.08493150685	4-23
3.59999999999997	2.21666666666666	1995.08493150685	4-24
24.7	1.18333333333335	1995.08493150685	4-3
25.2	1.15000000000002	1995.08493150685	4-4
25.6	1.10000000000001	1995.08493150685	4-5
25.6	0.566666666666674	1995.08493150685	4-6
25.6	0.300000000000001	1995.08493150685	4-7
25.6	0.300000000000001	1995.08493150685	4-8
25.6	0.216666666666658	1995.08493150685	4-9
23.8	1.13333333333331	1995.08493150685	5-1
25.2	-0.299999999999994	1995.08493150685	5-10
26.5	0.300000000000029	1995.08493150685	5-11
27	0.700000000000017	1995.08493150685	5-12
27.4	0.949999999999999	1995.08493150685	5-13
28.3	1.24999999999998	1995.08493150685	5-14
28.8	1.64999999999998	1995.08493150685	5-15
28.8	1.98333333333331	1995.08493150685	5-16
25.2	0.633333333333354	1995.08493150685	5-17
18.6	-1.75000000000001	1995.08493150685	5-18
16.2	-1.26666666666666	1995.08493150685	5-19
23.4	0.583333333333332	1995.08493150685	5-2
15.7	-0.949999999999989	1995.08493150685	5-20
15.2	-0.616666666666655	1995.08493150685	5-21
12.7	-0.633333333333326	1995.08493150685	5-22
10.1	1.26666666666666	1995.08493150685	5-23
6.39999999999998	1.71666666666668	1995.08493150685	5-24
23.8	0.933333333333319	1995.08493150685	5-3
24.3	0.699999999999989	1995.08493150685	5-4
24.7	0.800000000000011	1995.08493150685	5-5
25.6	0.950000000000006	1995.08493150685	5-6
25.2	0.100000000000012	1995.08493150685	5-7
25.2	-0.049999999999983	1995.08493150685	5-8
25.6	0.266666666666662	1995.08493150685	5-9
24.3	1.88333333333331	1995.08493150685	6-1
25.2	-0.433333333333326	1995.08493150685	6-10
27	0.850000000000023	1995.08493150685	6-11
27.9	1.3	1995.08493150685	6-12
27.4	0.949999999999999	1995.08493150685	6-13
28.3	1.03333333333331	1995.08493150685	6-14
29.2	1.71666666666668	1995.08493150685	6-15
27.4	0.816666666666663	1995.08493150685	6-16
24.7	0.500000000000018	1995.08493150685	6-17
18.1	-0.666666666666668	1995.08493150685	6-18
15.7	-1.44999999999999	1995.08493150685	6-19
23.4	0.883333333333326	1995.08493150685	6-2
18.1	-0.416666666666675	1995.08493150685	6-20
17.1	-0.450000000000006	1995.08493150685	6-21
12.7	-1.04999999999999	1995.08493150685	6-22
11.6	0.233333333333311	1995.08493150685	6-23
8.5	0.900000000000024	1995.08493150685	6-24
23.8	1.14999999999998	1995.08493150685	6-3
24.3	0.933333333333319	1995.08493150685	6-4
25.2	1.00000000000002	1995.08493150685	6-5
25.2	0.450000000000028	1995.08493150685	6-6
25.2	-0.0666666666666522	1995.08493150685	6-7
25.6	0.199999999999999	1995.08493150685	6-8
25.6	0.433333333333337	1995.08493150685	6-9
23.8	1.63333333333331	1995.08493150685	7-1
26.1	0.399999999999995	1995.08493150685	7-10
27.4	1.11666666666666	1995.08493150685	7-11
27.9	1.36666666666667	1995.08493150685	7-12
27.4	0.949999999999999	1995.08493150685	7-13
28.3	1.11666666666665	1995.08493150685	7-14
29.7	1.75	1995.08493150685	7-15
25.2	0.400000000000016	1995.08493150685	7-16
21.5	-0.299999999999994	1995.08493150685	7-17
20.5	-0.883333333333326	1995.08493150685	7-18
18.1	-1.60000000000001	1995.08493150685	7-19
23.4	1.21666666666666	1995.08493150685	7-2
21	-0.149999999999977	1995.08493150685	7-20
16.7	-1.11666666666666	1995.08493150685	7-21
13.2	-1.03333333333332	1995.08493150685	7-22
11.6	-0.0166666666666888	1995.08493150685	7-23
8.5	0.566666666666691	1995.08493150685	7-24
24.3	1.71666666666664	1995.08493150685	7-3
24.3	1.01666666666665	1995.08493150685	7-4
24.7	0.666666666666686	1995.08493150685	7-5
24.7	0.28333333333336	1995.08493150685	7-6
25.2	0.166666666666675	1995.08493150685	7-7
25.6	0.216666666666658	1995.08493150685	7-8
25.6	0.349999999999994	1995.08493150685	7-9
23.4	1.54999999999999	1995.08493150685	8-1
27	1.0166666666667	1995.08493150685	8-10
27.4	1.08333333333334	1995.08493150685	8-11
27.4	0.949999999999999	1995.08493150685	8-12
27	0.616666666666685	1995.08493150685	8-13
27.9	1.06666666666666	1995.08493150685	8-14
28.8	1.44999999999997	1995.08493150685	8-15
24.7	0.666666666666686	1995.08493150685	8-16
21.9	-0.416666666666668	1995.08493150685	8-17
24.7	1.45000000000001	1995.08493150685	8-18
22.4	0.466666666666658	1995.08493150685	8-19
23.4	1.29999999999999	1995.08493150685	8-2
21.9	0.899999999999995	1995.08493150685	8-20
17.1	0.199999999999989	1995.08493150685	8-21
12.7	-0.816666666666663	1995.08493150685	8-22
11.6	-0.0166666666666888	1995.08493150685	8-23
8.5	0.566666666666691	1995.08493150685	8-24
23.4	1.04999999999999	1995.08493150685	8-3
24.3	1.24999999999998	1995.08493150685	8-4
24.7	0.800000000000022	1995.08493150685	8-5
25.6	0.800000000000001	1995.08493150685	8-6
25.2	0.0333333333333492	1995.08493150685	8-7
26.1	0.416666666666647	1995.08493150685	8-8
26.5	1.08333333333336	1995.08493150685	8-9
23.4	1.93333333333333	1995.08493150685	9-1
27.4	1.41666666666668	1995.08493150685	9-10
26.5	0.283333333333349	1995.08493150685	9-11
27.4	1.03333333333333	1995.08493150685	9-12
27.4	1.23333333333334	1995.08493150685	9-13
27.9	0.716666666666658	1995.08493150685	9-14
28.8	1.51666666666664	1995.08493150685	9-15
21.9	-0.0333333333333421	1995.08493150685	9-16
24.3	0.533333333333314	1995.08493150685	9-17
24.7	0.650000000000016	1995.08493150685	9-18
22.9	0.483333333333331	1995.08493150685	9-19
22.9	1.28333333333333	1995.08493150685	9-2
21.9	0.499999999999989	1995.08493150685	9-20
17.6	-0.25	1995.08493150685	9-21
12.7	-0.816666666666663	1995.08493150685	9-22
11.1	-0.0166666666666799	1995.08493150685	9-23
8	0.0333333333333599	1995.08493150685	9-24
23.4	1.38333333333333	1995.08493150685	9-3
24.3	1.24999999999998	1995.08493150685	9-4
25.2	1.21666666666669	1995.08493150685	9-5
25.6	0.666666666666657	1995.08493150685	9-6
25.2	0.0333333333333421	1995.08493150685	9-7
26.1	0.316666666666652	1995.08493150685	9-8
27	1.60000000000002	1995.08493150685	9-9
25.2	-0.0500000000000007	1995.16164383562	1-1
24.3	-1.71666666666669	1995.16164383562	1-10
