xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
1998.7904109589	1998.87397260274	1998.83287671233 1995.24657534247	time2	1998.83287671233	time2	1995.24657534247	3271
1998.87397260274	1998.95753424658	1998.91506849315 1995.24657534247	time2	1998.91506849315	time2	1995.24657534247	3342
1998.95753424658	1999.04246575342	1999 1995.24657534247	time2	1999	time2	1995.24657534247	3413
1999.04246575342	1999.12328767123	1999.08493150685 1995.24657534247	time2	1999.08493150685	time2	1995.24657534247	3484
1999.12328767123	1999.20410958904	1999.16164383562 1995.24657534247	time2	1999.16164383562	time2	1995.24657534247	3555
1999.20410958904	1999.28767123288	1999.24657534247 1995.24657534247	time2	1999.24657534247	time2	1995.24657534247	3626
1999.28767123288	1999.37123287671	1999.32876712329 1995.24657534247	time2	1999.32876712329	time2	1995.24657534247	3697
1999.37123287671	1999.45479452055	1999.41369863014 1995.24657534247	time2	1999.41369863014	time2	1995.24657534247	3768
1999.45479452055	1999.53835616438	1999.49589041096 1995.24657534247	time2	1999.49589041096	time2	1995.24657534247	3839
1999.53835616438	1999.62328767123	1999.58082191781 1995.24657534247	time2	1999.58082191781	time2	1995.24657534247	3910
1999.62328767123	1999.70684931507	1999.66575342466 1995.24657534247	time2	1999.66575342466	time2	1995.24657534247	3981
1999.70684931507	1999.7904109589	1999.74794520548 1995.24657534247	time2	1999.74794520548	time2	1995.24657534247	4052
1999.7904109589	1999.87397260274	1999.83287671233 1995.24657534247	time2	1999.83287671233	time2	1995.24657534247	4123
1999.87397260274	1999.95753424658	1999.91506849315 1995.24657534247	time2	1999.91506849315	time2	1995.24657534247	4194
1999.95753424658	2000.04234972678	2000 1995.24657534247	time2	2000	time2	1995.24657534247	4265
2000.04234972678	2000.12431693989	2000.08469945355 1995.24657534247	time2	2000.08469945355	time2	1995.24657534247	4336
2000.12431693989	2000.20628415301	2000.16393442623 1995.24657534247	time2	2000.16393442623	time2	1995.24657534247	4407
2000.20628415301	2000.28961748634	2000.24863387978 1995.24657534247	time2	2000.24863387978	time2	1995.24657534247	4478
2000.28961748634	2000.37295081967	2000.3306010929 1995.24657534247	time2	2000.3306010929	time2	1995.24657534247	4549
2000.37295081967	2000.45628415301	2000.41530054645 1995.24657534247	time2	2000.41530054645	time2	1995.24657534247	4620
2000.45628415301	2000.53961748634	2000.49726775956 1995.24657534247	time2	2000.49726775956	time2	1995.24657534247	4691
2000.53961748634	2000.62431693989	2000.58196721311 1995.24657534247	time2	2000.58196721312	time2	1995.24657534247	4762
2000.62431693989	2000.70765027322	2000.66666666667 1995.24657534247	time2	2000.66666666667	time2	1995.24657534247	4833
2000.70765027322	2000.79098360656	2000.74863387978 1995.24657534247	time2	2000.74863387978	time2	1995.24657534247	4904
2000.79098360656	2000.87431693989	2000.83333333333 1995.24657534247	time2	2000.83333333333	time2	1995.24657534247	4975
2000.87431693989	2000.95628415301	2000.91530054645 1995.24657534247	time2	2000.91530054645	time2	1995.24657534247	5046
1994.95753424658	1995.04246575342	1995 1995.32876712329	time2	1995	time2	1995.32876712329	5
1995.04246575342	1995.12328767123	1995.08493150685 1995.32876712329	time2	1995.08493150685	time2	1995.32876712329	76
1995.12328767123	1995.20410958904	1995.16164383562 1995.32876712329	time2	1995.16164383562	time2	1995.32876712329	147
1995.20410958904	1995.28767123288	1995.24657534247 1995.32876712329	time2	1995.24657534247	time2	1995.32876712329	218
1995.28767123288	1995.37123287671	1	time2	1995.32876712329	time2	1995.32876712329	1
1995.37123287671	1995.45479452055	1995.41369863014 1995.32876712329	time2	1995.41369863014	time2	1995.32876712329	361
1995.45479452055	1995.53835616438	1995.49589041096 1995.32876712329	time2	1995.49589041096	time2	1995.32876712329	432
1995.53835616438	1995.62328767123	1995.58082191781 1995.32876712329	time2	1995.58082191781	time2	1995.32876712329	503
1995.62328767123	1995.70684931507	1995.66575342466 1995.32876712329	time2	1995.66575342466	time2	1995.32876712329	574
1995.70684931507	1995.7904109589	1995.74794520548 1995.32876712329	time2	1995.74794520548	time2	1995.32876712329	645
1995.7904109589	1995.87397260274	1995.83287671233 1995.32876712329	time2	1995.83287671233	time2	1995.32876712329	716
1995.87397260274	1995.95753424658	1995.91506849315 1995.32876712329	time2	1995.91506849315	time2	1995.32876712329	787
1995.95753424658	1996.04234972678	1996 1995.32876712329	time2	1996	time2	1995.32876712329	858
1996.04234972678	1996.12431693989	1996.08469945355 1995.32876712329	time2	1996.08469945355	time2	1995.32876712329	929
1996.12431693989	1996.20628415301	1996.16393442623 1995.32876712329	time2	1996.16393442623	time2	1995.32876712329	1000
1996.20628415301	1996.28961748634	1996.24863387978 1995.32876712329	time2	1996.24863387978	time2	1995.32876712329	1071
1996.28961748634	1996.37295081967	1996.3306010929 1995.32876712329	time2	1996.3306010929	time2	1995.32876712329	1142
1996.37295081967	1996.45628415301	1996.41530054645 1995.32876712329	time2	1996.41530054645	time2	1995.32876712329	1213
1996.45628415301	1996.53961748634	1996.49726775956 1995.32876712329	time2	1996.49726775956	time2	1995.32876712329	1284
1996.53961748634	1996.62431693989	1996.58196721311 1995.32876712329	time2	1996.58196721311	time2	1995.32876712329	1355
1996.62431693989	1996.70765027322	1996.66666666667 1995.32876712329	time2	1996.66666666667	time2	1995.32876712329	1426
1996.70765027322	1996.79098360656	1996.74863387978 1995.32876712329	time2	1996.74863387978	time2	1995.32876712329	1497
1996.79098360656	1996.87431693989	1996.83333333333 1995.32876712329	time2	1996.83333333333	time2	1995.32876712329	1568
1996.87431693989	1996.95765027322	1996.91530054645 1995.32876712329	time2	1996.91530054645	time2	1995.32876712329	1639
1996.95765027322	1997.04246575342	1997 1995.32876712329	time2	1997	time2	1995.32876712329	1710
1997.04246575342	1997.12328767123	1997.08493150685 1995.32876712329	time2	1997.08493150685	time2	1995.32876712329	1781
1997.12328767123	1997.20410958904	1997.16164383562 1995.32876712329	time2	1997.16164383562	time2	1995.32876712329	1852
1997.20410958904	1997.28767123288	1997.24657534247 1995.32876712329	time2	1997.24657534247	time2	1995.32876712329	1923
1997.28767123288	1997.37123287671	1997.32876712329 1995.32876712329	time2	1997.32876712329	time2	1995.32876712329	1994
1997.37123287671	1997.45479452055	1997.41369863014 1995.32876712329	time2	1997.41369863014	time2	1995.32876712329	2065
1997.45479452055	1997.53835616438	1997.49589041096 1995.32876712329	time2	1997.49589041096	time2	1995.32876712329	2136
1997.53835616438	1997.62328767123	1997.58082191781 1995.32876712329	time2	1997.58082191781	time2	1995.32876712329	2207
1997.62328767123	1997.70684931507	1997.66575342466 1995.32876712329	time2	1997.66575342466	time2	1995.32876712329	2278
1997.70684931507	1997.7904109589	1997.74794520548 1995.32876712329	time2	1997.74794520548	time2	1995.32876712329	2349
1997.7904109589	1997.87397260274	1997.83287671233 1995.32876712329	time2	1997.83287671233	time2	1995.32876712329	2420
1997.87397260274	1997.95753424658	1997.91506849315 1995.32876712329	time2	1997.91506849315	time2	1995.32876712329	2491
1997.95753424658	1998.04246575342	1998 1995.32876712329	time2	1998	time2	1995.32876712329	2562
1998.04246575342	1998.12328767123	1998.08493150685 1995.32876712329	time2	1998.08493150685	time2	1995.32876712329	2633
1998.12328767123	1998.20410958904	1998.16164383562 1995.32876712329	time2	1998.16164383562	time2	1995.32876712329	2704
1998.20410958904	1998.28767123288	1998.24657534247 1995.32876712329	time2	1998.24657534247	time2	1995.32876712329	2775
1998.28767123288	1998.37123287671	1998.32876712329 1995.32876712329	time2	1998.32876712329	time2	1995.32876712329	2846
1998.37123287671	1998.45479452055	1998.41369863014 1995.32876712329	time2	1998.41369863014	time2	1995.32876712329	2917
1998.45479452055	1998.53835616438	1998.49589041096 1995.32876712329	time2	1998.49589041096	time2	1995.32876712329	2988
1998.53835616438	1998.62328767123	1998.58082191781 1995.32876712329	time2	1998.58082191781	time2	1995.32876712329	3059
1998.62328767123	1998.70684931507	1998.66575342466 1995.32876712329	time2	1998.66575342466	time2	1995.32876712329	3130
1998.70684931507	1998.7904109589	1998.74794520548 1995.32876712329	time2	1998.74794520548	time2	1995.32876712329	3201
1998.7904109589	1998.87397260274	1998.83287671233 1995.32876712329	time2	1998.83287671233	time2	1995.32876712329	3272
1998.87397260274	1998.95753424658	1998.91506849315 1995.32876712329	time2	1998.91506849315	time2	1995.32876712329	3343
1998.95753424658	1999.04246575342	1999 1995.32876712329	time2	1999	time2	1995.32876712329	3414
1999.04246575342	1999.12328767123	1999.08493150685 1995.32876712329	time2	1999.08493150685	time2	1995.32876712329	3485
1999.12328767123	1999.20410958904	1999.16164383562 1995.32876712329	time2	1999.16164383562	time2	1995.32876712329	3556
1999.20410958904	1999.28767123288	1999.24657534247 1995.32876712329	time2	1999.24657534247	time2	1995.32876712329	3627
1999.28767123288	1999.37123287671	1999.32876712329 1995.32876712329	time2	1999.32876712329	time2	1995.32876712329	3698
1999.37123287671	1999.45479452055	1999.41369863014 1995.32876712329	time2	1999.41369863014	time2	1995.32876712329	3769
1999.45479452055	1999.53835616438	1999.49589041096 1995.32876712329	time2	1999.49589041096	time2	1995.32876712329	3840
1999.53835616438	1999.62328767123	1999.58082191781 1995.32876712329	time2	1999.58082191781	time2	1995.32876712329	3911
1999.62328767123	1999.70684931507	1999.66575342466 1995.32876712329	time2	1999.66575342466	time2	1995.32876712329	3982
1999.70684931507	1999.7904109589	1999.74794520548 1995.32876712329	time2	1999.74794520548	time2	1995.32876712329	4053
1999.7904109589	1999.87397260274	1999.83287671233 1995.32876712329	time2	1999.83287671233	time2	1995.32876712329	4124
1999.87397260274	1999.95753424658	1999.91506849315 1995.32876712329	time2	1999.91506849315	time2	1995.32876712329	4195
1999.95753424658	2000.04234972678	2000 1995.32876712329	time2	2000	time2	1995.32876712329	4266
2000.04234972678	2000.12431693989	2000.08469945355 1995.32876712329	time2	2000.08469945355	time2	1995.32876712329	4337
2000.12431693989	2000.20628415301	2000.16393442623 1995.32876712329	time2	2000.16393442623	time2	1995.32876712329	4408
2000.20628415301	2000.28961748634	2000.24863387978 1995.32876712329	time2	2000.24863387978	time2	1995.32876712329	4479
2000.28961748634	2000.37295081967	2000.3306010929 1995.32876712329	time2	2000.3306010929	time2	1995.32876712329	4550
2000.37295081967	2000.45628415301	2000.41530054645 1995.32876712329	time2	2000.41530054645	time2	1995.32876712329	4621
2000.45628415301	2000.53961748634	2000.49726775956 1995.32876712329	time2	2000.49726775956	time2	1995.32876712329	4692
2000.53961748634	2000.62431693989	2000.58196721311 1995.32876712329	time2	2000.58196721312	time2	1995.32876712329	4763
2000.62431693989	2000.70765027322	2000.66666666667 1995.32876712329	time2	2000.66666666667	time2	1995.32876712329	4834
2000.70765027322	2000.79098360656	2000.74863387978 1995.32876712329	time2	2000.74863387978	time2	1995.32876712329	4905
2000.79098360656	2000.87431693989	2000.83333333333 1995.32876712329	time2	2000.83333333333	time2	1995.32876712329	4976
2000.87431693989	2000.95628415301	2000.91530054645 1995.32876712329	time2	2000.91530054645	time2	1995.32876712329	5047
1994.95753424658	1995.04246575342	1995 1995.41369863014	time2	1995	time2	1995.41369863014	6
1995.04246575342	1995.12328767123	1995.08493150685 1995.41369863014	time2	1995.08493150685	time2	1995.41369863014	77
1995.12328767123	1995.20410958904	1995.16164383562 1995.41369863014	time2	1995.16164383562	time2	1995.41369863014	148
1995.20410958904	1995.28767123288	1995.24657534247 1995.41369863014	time2	1995.24657534247	time2	1995.41369863014	219
1995.28767123288	1995.37123287671	1995.32876712329 1995.41369863014	time2	1995.32876712329	time2	1995.41369863014	290
1995.37123287671	1995.45479452055	1	time2	1995.41369863014	time2	1995.41369863014	1
1995.45479452055	1995.53835616438	1995.49589041096 1995.41369863014	time2	1995.49589041096	time2	1995.41369863014	433
1995.53835616438	1995.62328767123	1995.58082191781 1995.41369863014	time2	1995.58082191781	time2	1995.41369863014	504
1995.62328767123	1995.70684931507	1995.66575342466 1995.41369863014	time2	1995.66575342466	time2	1995.41369863014	575
1995.70684931507	1995.7904109589	1995.74794520548 1995.41369863014	time2	1995.74794520548	time2	1995.41369863014	646
1995.7904109589	1995.87397260274	1995.83287671233 1995.41369863014	time2	1995.83287671233	time2	1995.41369863014	717
1995.87397260274	1995.95753424658	1995.91506849315 1995.41369863014	time2	1995.91506849315	time2	1995.41369863014	788
1995.95753424658	1996.04234972678	1996 1995.41369863014	time2	1996	time2	1995.41369863014	859
1996.04234972678	1996.12431693989	1996.08469945355 1995.41369863014	time2	1996.08469945355	time2	1995.41369863014	930
1996.12431693989	1996.20628415301	1996.16393442623 1995.41369863014	time2	1996.16393442623	time2	1995.41369863014	1001
1996.20628415301	1996.28961748634	1996.24863387978 1995.41369863014	time2	1996.24863387978	time2	1995.41369863014	1072
1996.28961748634	1996.37295081967	1996.3306010929 1995.41369863014	time2	1996.3306010929	time2	1995.41369863014	1143
1996.37295081967	1996.45628415301	1996.41530054645 1995.41369863014	time2	1996.41530054645	time2	1995.41369863014	1214
1996.45628415301	1996.53961748634	1996.49726775956 1995.41369863014	time2	1996.49726775956	time2	1995.41369863014	1285
1996.53961748634	1996.62431693989	1996.58196721311 1995.41369863014	time2	1996.58196721311	time2	1995.41369863014	1356
1996.62431693989	1996.70765027322	1996.66666666667 1995.41369863014	time2	1996.66666666667	time2	1995.41369863014	1427
1996.70765027322	1996.79098360656	1996.74863387978 1995.41369863014	time2	1996.74863387978	time2	1995.41369863014	1498
1996.79098360656	1996.87431693989	1996.83333333333 1995.41369863014	time2	1996.83333333333	time2	1995.41369863014	1569
1996.87431693989	1996.95765027322	1996.91530054645 1995.41369863014	time2	1996.91530054645	time2	1995.41369863014	1640
1996.95765027322	1997.04246575342	1997 1995.41369863014	time2	1997	time2	1995.41369863014	1711
1997.04246575342	1997.12328767123	1997.08493150685 1995.41369863014	time2	1997.08493150685	time2	1995.41369863014	1782
1997.12328767123	1997.20410958904	1997.16164383562 1995.41369863014	time2	1997.16164383562	time2	1995.41369863014	1853
1997.20410958904	1997.28767123288	1997.24657534247 1995.41369863014	time2	1997.24657534247	time2	1995.41369863014	1924
1997.28767123288	1997.37123287671	1997.32876712329 1995.41369863014	time2	1997.32876712329	time2	1995.41369863014	1995
1997.37123287671	1997.45479452055	1997.41369863014 1995.41369863014	time2	1997.41369863014	time2	1995.41369863014	2066
1997.45479452055	1997.53835616438	1997.49589041096 1995.41369863014	time2	1997.49589041096	time2	1995.41369863014	2137
1997.53835616438	1997.62328767123	1997.58082191781 1995.41369863014	time2	1997.58082191781	time2	1995.41369863014	2208
1997.62328767123	1997.70684931507	1997.66575342466 1995.41369863014	time2	1997.66575342466	time2	1995.41369863014	2279
1997.70684931507	1997.7904109589	1997.74794520548 1995.41369863014	time2	1997.74794520548	time2	1995.41369863014	2350
1997.7904109589	1997.87397260274	1997.83287671233 1995.41369863014	time2	1997.83287671233	time2	1995.41369863014	2421
1997.87397260274	1997.95753424658	1997.91506849315 1995.41369863014	time2	1997.91506849315	time2	1995.41369863014	2492
1997.95753424658	1998.04246575342	1998 1995.41369863014	time2	1998	time2	1995.41369863014	2563
1998.04246575342	1998.12328767123	1998.08493150685 1995.41369863014	time2	1998.08493150685	time2	1995.41369863014	2634
1998.12328767123	1998.20410958904	1998.16164383562 1995.41369863014	time2	1998.16164383562	time2	1995.41369863014	2705
1998.20410958904	1998.28767123288	1998.24657534247 1995.41369863014	time2	1998.24657534247	time2	1995.41369863014	2776
1998.28767123288	1998.37123287671	1998.32876712329 1995.41369863014	time2	1998.32876712329	time2	1995.41369863014	2847
1998.37123287671	1998.45479452055	1998.41369863014 1995.41369863014	time2	1998.41369863014	time2	1995.41369863014	2918
